country,variable,percentile,year,value,age,pop,country_code,country_name
FR,sptincj992,p90p100,1942,0.3829,992,j,FR,France
FR,sptincj992,p90p100,1943,0.3449,992,j,FR,France
FR,sptincj992,p90p100,1944,0.3226,992,j,FR,France
FR,sptincj992,p90p100,1945,0.3112,992,j,FR,France
FR,sptincj992,p90p100,1946,0.3445,992,j,FR,France
FR,sptincj992,p90p100,1947,0.3571,992,j,FR,France
FR,sptincj992,p90p100,1948,0.3372,992,j,FR,France
FR,sptincj992,p90p100,1949,0.3395,992,j,FR,France
FR,sptincj992,p90p100,1950,0.3377,992,j,FR,France
FR,sptincj992,p90p100,1951,0.346,992,j,FR,France
FR,sptincj992,p90p100,1952,0.3534,992,j,FR,France
FR,sptincj992,p90p100,1953,0.3506,992,j,FR,France
FR,sptincj992,p90p100,1954,0.3573,992,j,FR,France
FR,sptincj992,p90p100,1955,0.364,992,j,FR,France
FR,sptincj992,p90p100,1956,0.3593,992,j,FR,France
FR,sptincj992,p90p100,1957,0.3641,992,j,FR,France
FR,sptincj992,p90p100,1958,0.3552,992,j,FR,France
FR,sptincj992,p90p100,1959,0.3757,992,j,FR,France
FR,sptincj992,p90p100,1960,0.3771,992,j,FR,France
FR,sptincj992,p90p100,1961,0.3812,992,j,FR,France
FR,sptincj992,p90p100,1962,0.3692,992,j,FR,France
FR,sptincj992,p90p100,1963,0.3695,992,j,FR,France
FR,sptincj992,p90p100,1964,0.3756,992,j,FR,France
FR,sptincj992,p90p100,1965,0.3794,992,j,FR,France
FR,sptincj992,p90p100,1966,0.3691,992,j,FR,France
FR,sptincj992,p90p100,1967,0.3671,992,j,FR,France
FR,sptincj992,p90p100,1968,0.3531,992,j,FR,France
FR,sptincj992,p90p100,1969,0.3444,992,j,FR,France
FR,sptincj992,p90p100,1970,0.3408,992,j,FR,France
FR,sptincj992,p90p100,1971,0.3374,992,j,FR,France
FR,sptincj992,p90p100,1972,0.335,992,j,FR,France
FR,sptincj992,p90p100,1973,0.342,992,j,FR,France
FR,sptincj992,p90p100,1974,0.3378,992,j,FR,France
FR,sptincj992,p90p100,1975,0.3327,992,j,FR,France
FR,sptincj992,p90p100,1976,0.3276,992,j,FR,France
FR,sptincj992,p90p100,1977,0.3123,992,j,FR,France
FR,sptincj992,p90p100,1978,0.3054,992,j,FR,France
FR,sptincj992,p90p100,1979,0.3139,992,j,FR,France
FR,sptincj992,p90p100,1980,0.2866,992,j,FR,France
FR,sptincj992,p90p100,1981,0.2841,992,j,FR,France
FR,sptincj992,p90p100,1982,0.2812,992,j,FR,France
FR,sptincj992,p90p100,1983,0.2818,992,j,FR,France
FR,sptincj992,p90p100,1984,0.2834,992,j,FR,France
FR,sptincj992,p90p100,1985,0.2869,992,j,FR,France
FR,sptincj992,p90p100,1986,0.295,992,j,FR,France
FR,sptincj992,p90p100,1987,0.3,992,j,FR,France
FR,sptincj992,p90p100,1988,0.304,992,j,FR,France
FR,sptincj992,p90p100,1989,0.3112,992,j,FR,France
FR,sptincj992,p90p100,1990,0.3118,992,j,FR,France
FR,sptincj992,p90p100,1991,0.3088,992,j,FR,France
FR,sptincj992,p90p100,1992,0.3051,992,j,FR,France
FR,sptincj992,p90p100,1993,0.3046,992,j,FR,France
FR,sptincj992,p90p100,1994,0.3098,992,j,FR,France
FR,sptincj992,p90p100,1995,0.3112,992,j,FR,France
FR,sptincj992,p90p100,1996,0.3203,992,j,FR,France
FR,sptincj992,p90p100,1997,0.3243,992,j,FR,France
FR,sptincj992,p90p100,1998,0.331,992,j,FR,France
FR,sptincj992,p90p100,1999,0.3304,992,j,FR,France
FR,sptincj992,p90p100,2000,0.3335,992,j,FR,France
FR,sptincj992,p90p100,2001,0.3352,992,j,FR,France
FR,sptincj992,p90p100,2002,0.3338,992,j,FR,France
FR,sptincj992,p90p100,2003,0.3357,992,j,FR,France
FR,sptincj992,p90p100,2004,0.3416,992,j,FR,France
FR,sptincj992,p90p100,2005,0.3411,992,j,FR,France
FR,sptincj992,p90p100,2006,0.3388,992,j,FR,France
FR,sptincj992,p90p100,2007,0.3478,992,j,FR,France
FR,sptincj992,p90p100,2008,0.351,992,j,FR,France
FR,sptincj992,p90p100,2009,0.3323,992,j,FR,France
FR,sptincj992,p90p100,2010,0.3374,992,j,FR,France
FR,sptincj992,p90p100,2011,0.3385,992,j,FR,France
FR,sptincj992,p90p100,2012,0.3288,992,j,FR,France
FR,sptincj992,p90p100,2013,0.323,992,j,FR,France
FR,sptincj992,p90p100,2014,0.3246,992,j,FR,France
FR,sptincj992,p90p100,2015,0.3331,992,j,FR,France
FR,sptincj992,p90p100,2016,0.3333,992,j,FR,France
FR,sptincj992,p90p100,2017,0.3356,992,j,FR,France
FR,sptincj992,p90p100,2018,0.3422,992,j,FR,France
FR,sptincj992,p90p100,2019,0.3394,992,j,FR,France
FR,sptincj992,p90p100,2020,0.3369,992,j,FR,France
FR,sptincj992,p90p100,2021,0.3474,992,j,FR,France
FR,sptincj992,p90p100,2022,0.3424,992,j,FR,France
FR,sptincj992,p90p100,2023,0.3424,992,j,FR,France
DE,sptincj992,p90p100,1820,0.4705,992,j,DE,Germany
DE,sptincj992,p90p100,1850,0.4808,992,j,DE,Germany
DE,sptincj992,p90p100,1880,0.4642,992,j,DE,Germany
DE,sptincj992,p90p100,1900,0.5105000000000001,992,j,DE,Germany
DE,sptincj992,p90p100,1910,0.4868,992,j,DE,Germany
DE,sptincj992,p90p100,1920,0.497,992,j,DE,Germany
DE,sptincj992,p90p100,1930,0.3497,992,j,DE,Germany
DE,sptincj992,p90p100,1940,0.4408,992,j,DE,Germany
DE,sptincj992,p90p100,1950,0.4012,992,j,DE,Germany
DE,sptincj992,p90p100,1960,0.3323,992,j,DE,Germany
DE,sptincj992,p90p100,1970,0.2971,992,j,DE,Germany
DE,sptincj992,p90p100,1980,0.2836,992,j,DE,Germany
DE,sptincj992,p90p100,1981,0.2748,992,j,DE,Germany
DE,sptincj992,p90p100,1982,0.2736,992,j,DE,Germany
DE,sptincj992,p90p100,1983,0.2779,992,j,DE,Germany
DE,sptincj992,p90p100,1984,0.2829,992,j,DE,Germany
DE,sptincj992,p90p100,1985,0.2809,992,j,DE,Germany
DE,sptincj992,p90p100,1986,0.2914,992,j,DE,Germany
DE,sptincj992,p90p100,1987,0.2947,992,j,DE,Germany
DE,sptincj992,p90p100,1988,0.3133,992,j,DE,Germany
DE,sptincj992,p90p100,1989,0.3168,992,j,DE,Germany
DE,sptincj992,p90p100,1990,0.3228,992,j,DE,Germany
DE,sptincj992,p90p100,1991,0.3071,992,j,DE,Germany
DE,sptincj992,p90p100,1992,0.3076,992,j,DE,Germany
DE,sptincj992,p90p100,1993,0.3016,992,j,DE,Germany
DE,sptincj992,p90p100,1994,0.2923,992,j,DE,Germany
DE,sptincj992,p90p100,1995,0.2948,992,j,DE,Germany
DE,sptincj992,p90p100,1996,0.3031,992,j,DE,Germany
DE,sptincj992,p90p100,1997,0.306,992,j,DE,Germany
DE,sptincj992,p90p100,1998,0.3144,992,j,DE,Germany
DE,sptincj992,p90p100,1999,0.3175,992,j,DE,Germany
DE,sptincj992,p90p100,2000,0.3152,992,j,DE,Germany
DE,sptincj992,p90p100,2001,0.3159,992,j,DE,Germany
DE,sptincj992,p90p100,2002,0.3169,992,j,DE,Germany
DE,sptincj992,p90p100,2003,0.3094,992,j,DE,Germany
