Year,Country,PerAdultIncome,WealthInequality,IncomeInequality,WealthToIncomeRatio,GDP,Population,NetPersonalWealth,NationalIncome
2012,Sweden,224160.9071,0.3725,0.3725,4.8241286277771,531632.9,9519487,0.679,46466.6054
2013,Sweden,232333.864,0.377,0.377,4.921318054199219,537947.1,9600620,0.6807000000000001,47209.6877
2014,Sweden,248291.4739,0.3798,0.3798,5.133880138397217,552244.6,9696433,0.6854,48363.313
2015,Sweden,263831.9249,0.3872,0.3872,5.38149881362915,570969.1,9799481,0.6844,49025.7295
2016,Sweden,279677.1844,0.3715,0.3715,5.65712833404541,575520.6,9923280,0.6809000000000001,49438.0101
2017,Sweden,293016.4064,0.3763,0.3763,5.76580810546875,582400.9,10057862,0.681,50819.6598
2018,Sweden,297084.6912,0.3759,0.3759,5.800289154052734,586899.2000000001,10175405,0.6827000000000001,51218.9398
2019,Sweden,307748.0866,0.3867,0.3867,5.888449668884277,592516.4,10279125,0.6823,52263.0046
2020,Sweden,329537.0322,0.405,0.405,6.467659473419189,575482.9,10353686,0.6777000000000001,50951.515
2021,Sweden,357036.1315,0.4049,0.4049,6.541840076446533,607196.3,10416131,0.6857000000000001,54577.3253
2022,Sweden,352149.6304,0.4169,0.4169,6.309183597564697,620151.1,10487338,0.6828000000000001,55815.4026
2023,Sweden,331599.87,0.3923,0.3923,6.002421379089355,615172.1,10551494,0.6818000000000001,55244.349
1995,Switzerland,235865.9101,0.3634,0.3634,4.878159523010254,67159.0,7040477,0.5699000000000001,48351.3965
1996,Switzerland,241208.638,0.3802,0.3802,4.954949855804443,67175.8,7071883,0.5815,48680.3483
1997,Switzerland,250683.8743,0.4098,0.4098,4.948644638061523,68527.5,7089163,0.5794,50657.072
1998,Switzerland,269094.699,0.4134,0.4134,5.171883106231689,70394.1,7110291,0.5740000000000001,52030.3294
1999,Switzerland,296447.8909,0.4067,0.4067,5.566587924957275,71225.6,7144121,0.5986,53254.86
2000,Switzerland,321769.7849,0.4116,0.4116,5.79591703414917,73634.2,7184007,0.5953,55516.6434
2001,Switzerland,320789.1606,0.3795,0.3795,5.89718770980835,74355.6,7226391,0.5953,54396.9473
2002,Switzerland,308841.9925,0.396,0.396,5.846689224243164,73766.7,7278752,0.5917,52823.4018
2003,Switzerland,299376.6165,0.4145,0.4145,5.626947402954102,73192.90000000001,7333447,0.5855,53204.1204
2004,Switzerland,306484.5502,0.4184,0.4184,5.687652587890625,74653.6,7384194,0.5807,53885.9216
2005,Switzerland,318188.5651,0.4303,0.4303,5.693432331085205,76214.8,7431823,0.5862,55886.9538
2006,Switzerland,337117.6053,0.4055,0.4055,5.863853454589844,78824.40000000001,7478509,0.5894,57490.7651
2007,Switzerland,341758.195,0.3919,0.3919,6.050065994262695,81185.5,7545381,0.5988,56488.3659
2008,Switzerland,335082.7467,0.4066,0.4066,6.31496000289917,82412.90000000001,7641728,0.5963,53061.7618
2009,Switzerland,330670.1772,0.3771,0.3771,6.124240398406982,79521.40000000001,7737645,0.5935,53993.6321
2010,Switzerland,336873.2196,0.3962,0.3962,5.860211372375488,81176.3,7825753,0.5973,57484.8078
2011,Switzerland,345498.2757,0.3967,0.3967,6.207011222839355,81722.6,7914372,0.597,55662.5627
2012,Switzerland,366558.6552,0.3902,0.3902,6.53423023223877,81812.3,7998926,0.601,56098.1978
2013,Switzerland,381240.1496,0.392,0.392,6.74059009552002,82328.70000000001,8091202,0.6088,56558.8947
2014,Switzerland,406070.5331,0.4173,0.4173,7.304651737213135,83244.40000000001,8190235,0.6176,55590.6644
2015,Switzerland,419270.9227,0.391,0.391,7.372759342193604,83656.5,8283934,0.6227,56867.5781
2016,Switzerland,426477.9391,0.4157,0.4157,7.570683479309082,84459.6,8374901,0.625,56332.7917
2017,Switzerland,442624.3099,0.4135,0.4135,7.9064621925354,84813.3,8453628,0.6285000000000001,55982.6128
2018,Switzerland,450474.9872,0.4044,0.4044,7.932904720306396,86597.0,8516344,0.6294000000000001,56785.614
2019,Switzerland,462551.8462,0.4035,0.4035,8.261865615844727,86961.1,8577524,0.6263000000000001,55986.3789
2020,Switzerland,485361.066,0.4029,0.4029,8.888969421386719,84477.70000000001,8640582,0.6231,54602.6449
2021,Switzerland,504632.8213,0.4029,0.4029,8.81617546081543,88353.20000000001,8707023,0.6261,57239.3949
2022,Switzerland,503850.8418,0.4029,0.4029,8.521785736083984,89744.6,8792182,0.6277,59125.0475
2023,Switzerland,502319.4082,0.4029,0.4029,8.448208808898926,89631.3,8870561,0.6275000000000001,59458.724
1995,Turkey,64870.2291,0.6171,0.6171,4.110315799713135,116327.2,61024503,0.6706000000000001,15782.2965
1996,Turkey,69438.1663,0.617,0.617,4.202990531921387,122614.4,61951134,0.6727000000000001,16521.134
1997,Turkey,70532.968,0.6169,0.6169,4.230841159820557,129954.1,62852966,0.6731,16671.1458
1998,Turkey,68803.4362,0.6168,0.6168,4.368777751922607,132119.3,63734383,0.674,15748.8979
1999,Turkey,62296.8656,0.6168,0.6168,4.256844043731689,126111.2,64591923,0.6746,14634.5213
2000,Turkey,67100.1674,0.6167,0.6167,4.360044479370117,133135.7,65425961,0.675,15389.7929
2001,Turkey,55082.4526,0.6166,0.6166,4.059625625610352,123928.7,66245128,0.6759000000000001,13568.3612
2002,Turkey,60534.8469,0.6165,0.6165,4.165377140045166,130338.0,67048795,0.6762,14532.8587
2003,Turkey,67890.6443,0.6081,0.6081,4.450328350067139,136258.5,67831730,0.6648000000000001,15255.1959
2004,Turkey,76579.7489,0.5956,0.5956,4.642602443695068,147946.9,68592617,0.6437,16495.0036
2005,Turkey,86640.5814,0.5740000000000001,0.5740000000000001,4.883482933044434,159536.7,69329557,0.6271,17741.5573
2006,Turkey,93241.737,0.5587,0.5587,5.027448654174805,168877.7,70045349,0.6208,18546.529
2007,Turkey,101474.3172,0.5525,0.5525,5.317653656005859,175626.7,70750586,0.6157,19082.5387
2008,Turkey,95730.1289,0.5616,0.5616,5.094922065734863,175049.9,71562338,0.6227,18789.3192
2009,Turkey,93345.0322,0.5793,0.5793,5.432855606079102,164532.0,72464848,0.634,17181.5803
2010,Turkey,105764.284,0.5676,0.5676,5.663163661956787,176252.0,73346769,0.6299,18675.8304
2011,Turkey,113962.3551,0.5706,0.5706,5.546721458435059,193699.2,74215203,0.6312,20545.893
2012,Turkey,123816.2739,0.5690000000000001,0.5690000000000001,5.873044013977051,200323.5,75197198,0.6317,21082.1264
2013,Turkey,131175.6184,0.5568000000000001,0.5568000000000001,5.834687232971191,213893.1,76403031,0.6273000000000001,22482.0318
2014,Turkey,136588.299,0.5739000000000001,0.5739000000000001,5.982322692871094,219761.0,78036154,0.6326,22831.9791
2015,Turkey,145363.0713,0.5799000000000001,0.5799000000000001,6.21672534942627,227369.2,80014226,0.6368,23382.583
2016,Turkey,147001.1259,0.5792,0.5792,6.267718315124512,230212.3,81652088,0.6389,23453.6896
2017,Turkey,158101.5487,0.5833,0.5833,6.454079627990723,243218.6,83083662,0.6455000000000001,24496.3713
2018,Turkey,149493.6366,0.5854,0.5854,6.131755352020264,246593.2,84415969,0.6458,24380.2304
2019,Turkey,144967.029,0.5701,0.5701,6.001218318939209,245868.8,85357672,0.6329,24156.2695
2020,Turkey,162951.7992,0.5865,0.5865,6.679521083831787,248305.9,86091692,0.6447,24395.728
2021,Turkey,167730.5701,0.5740000000000001,0.5740000000000001,6.156738758087158,274813.3,86686253,0.6348,27243.4073
2022,Turkey,198945.1163,0.5949,0.5949,6.933431625366211,288779.7,87058473,0.6567000000000001,28693.6011
2023,Turkey,212059.5388,0.6152000000000001,0.6152000000000001,7.118338584899902,301090.3,87270501,0.6843,29790.5989
1995,United Kingdom,122902.0283,0.4517,0.4517,3.634432315826416,27625.4,58154635,0.5256000000000001,33816.0399
1996,United Kingdom,123223.9216,0.4595,0.4595,3.563768148422241,28270.9,58298565,0.5405,34576.8509
1997,United Kingdom,133017.2323,0.4548,0.4548,3.657878875732422,29587.0,58447089,0.5653,36364.5575
1998,United Kingdom,147180.0277,0.4624,0.4624,3.86662769317627,30512.9,58626819,0.5668000000000001,38064.2154
1999,United Kingdom,161868.8714,0.468,0.468,4.177630424499512,31336.5,58838657,0.5488000000000001,38746.568
2000,United Kingdom,173835.5485,0.4803,0.4803,4.296421051025391,32577.7,59057338,0.5579000000000001,40460.5096
2001,United Kingdom,178939.0113,0.462,0.462,4.33857536315918,33289.5,59288090,0.5511,41243.7663
2002,United Kingdom,182105.7069,0.4596,0.4596,4.341322898864746,33741.6,59540763,0.5545,41947.0343
2003,United Kingdom,191000.777,0.4739,0.4739,4.477420330047607,34645.2,59820385,0.5449,42658.6685
2004,United Kingdom,201485.2145,0.4667,0.4667,4.669389724731445,35300.6,60169967,0.5403,43150.2317
2005,United Kingdom,211835.5893,0.4782,0.4782,4.799798011779785,35989.4,60596108,0.5416000000000001,44134.2764
2006,United Kingdom,221989.7673,0.4826,0.4826,5.043153762817383,36597.4,61051094,0.5445,44018.0683
2007,United Kingdom,227525.618,0.4768,0.4768,5.072147846221924,37255.1,61535855,0.5439,44857.8477
2008,United Kingdom,208863.6621,0.4724,0.4724,4.73175048828125,36867.3,62027306,0.5382,44140.9081
2009,United Kingdom,193596.1247,0.4936,0.4936,4.688064575195313,34919.7,62506226,0.5442,41295.4937
2010,United Kingdom,194887.0648,0.4505,0.4505,4.57834529876709,35417.6,63006483,0.5463,42567.1508
2011,United Kingdom,197439.4594,0.4728,0.4728,4.65223217010498,35525.3,63509285,0.5585,42439.7198
2012,United Kingdom,198069.3704,0.4845,0.4845,4.721261978149414,35825.1,63960484,0.5569000000000001,41952.6458
2013,United Kingdom,198949.8583,0.4995,0.4995,4.686753749847412,36239.1,64389388,0.5678000000000001,42449.4124
2014,United Kingdom,208975.381,0.4794,0.4794,4.849747180938721,37122.4,64865916,0.5782,43089.9341
2015,United Kingdom,220978.4816,0.4691,0.4691,5.006302833557129,37647.1,65382110,0.5662,44140.0919
2016,United Kingdom,227536.8409,0.4673,0.4673,5.12589168548584,38072.6,65893358,0.5715,44389.7505
2017,United Kingdom,233926.9588,0.4659,0.4659,5.145808219909668,38811.8,66354471,0.5756,45459.7014
2018,United Kingdom,231709.8229,0.467,0.467,5.043431758880615,39122.1,66752475,0.5715,45942.8985
2019,United Kingdom,228326.6273,0.4649,0.4649,4.908692836761475,39551.8,67110958,0.5702,46514.7565
2020,United Kingdom,224272.9142,0.4708,0.4708,5.553072929382324,35327.5,67351861,0.5700000000000001,40387.1526
2021,United Kingdom,234329.759,0.4708,0.4708,5.183806896209717,38212.3,67668792,0.5710000000000001,45204.2273
2022,United Kingdom,227753.8511,0.4708,0.4708,4.816930294036865,39574.7,68179315,0.5706,47281.8931
2023,United Kingdom,206764.4688,0.4708,0.4708,4.410388946533203,39341.10000000001,68682962,0.5712,46881.2354
1995,USA,157963.0458,0.5284,0.5284,3.745803594589233,52355.9,268205795,0.6712,42170.6402
1996,USA,168562.641,0.5356000000000001,0.5356000000000001,3.887434720993042,53701.2,270860696,0.6732,43360.8804
1997,USA,183343.4513,0.5418000000000001,0.5418000000000001,4.101242065429688,55422.9,273468013,0.68,44704.396
1998,USA,201866.7736,0.5433,0.5433,4.376045703887939,57236.4,276119333,0.6864,46129.9302
1999,USA,222485.1487,0.5467000000000001,0.5467000000000001,4.660504817962646,59299.10000000001,278785484,0.6862,47738.419
2000,USA,229444.9056,0.5501,0.5501,4.681720733642578,61045.8,281484131,0.6865,49008.6725
2001,USA,226782.2728,0.5438000000000001,0.5438000000000001,4.652834892272949,61017.60000000001,284279639,0.6819000000000001,48740.6913
2002,USA,221440.764,0.5402,0.5402,4.524762630462646,61464.10000000001,287084338,0.6815,48939.7554
2003,USA,226904.3985,0.544,0.544,4.554634571075439,62602.10000000001,289908100,0.6817000000000001,49818.3648
2004,USA,246874.9128,0.551,0.551,4.815989971160889,64429.5,292786253,0.6866,51261.5461
2005,USA,264531.8584,0.5616,0.5616,5.052370071411133,66058.5,295716664,0.6863,52357.9361
2006,USA,276006.0523,0.5678000000000001,0.5678000000000001,5.215441226959229,67255.0,298730209,0.6877,52920.9038
2007,USA,285321.0891,0.5645,0.5645,5.32949686050415,67952.6,301844226,0.6966,53536.211
2008,USA,252493.0926,0.5624,0.5624,4.772536277770996,67399.6,304970333,0.7117,52905.3958
2009,USA,217576.6611,0.557,0.557,4.311079025268555,65071.0,308023454,0.7168,50469.1667
2010,USA,216479.2016,0.5675,0.5675,4.183917045593262,66287.0,311062790,0.7297,51740.824
2011,USA,213384.684,0.5731,0.5731,4.081229209899902,66832.0,314105078,0.7352000000000001,52284.4067
2012,USA,212083.2807,0.5840000000000001,0.5840000000000001,4.023607730865479,67877.40000000001,317115355,0.7433000000000001,52709.7407
2013,USA,230381.6031,0.5773,0.5773,4.318360328674316,68844.8,320110759,0.7391000000000001,53349.3127
2014,USA,244993.1621,0.5841000000000001,0.5841000000000001,4.547023296356201,70078.40000000001,323115377,0.7363000000000001,53879.9275
2015,USA,254271.6348,0.5831000000000001,0.5831000000000001,4.624646186828613,71628.5,326126497,0.7321000000000001,54981.8656
2016,USA,262663.6104,0.5851000000000001,0.5851000000000001,4.748490810394287,72420.1,329179427,0.7278,55315.1543
2017,USA,282239.673,0.5805,0.5805,4.995920181274414,73735.8,332204660,0.7184,56494.0309
2018,USA,288729.644,0.5836,0.5836,5.014717578887939,75521.7,335056497,0.7165,57576.4503
2019,USA,301673.356,0.5805,0.5805,5.173543930053711,77013.2,337790067,0.7141000000000001,58310.8083
2020,USA,335809.106,0.5739000000000001,0.5739000000000001,6.025566101074219,74937.8,339436159,0.7103,55730.729
2021,USA,367130.0842,0.5831000000000001,0.5831000000000001,6.242706298828125,79205.1,340161441,0.7085,58809.4712
2022,USA,359002.0791,0.5883,0.5883,6.026098251342773,80413.5,341534046,0.6962,59574.5779
2023,USA,349394.529,0.5869,0.5869,5.777337074279785,81982.40000000001,343477335,0.6958000000000001,60476.7835
1995,Korea,102141.509,0.3384,0.3384,5.548356533050537,16997428.0,45368425,0.6465000000000001,18409.3276
1996,Korea,110158.1076,0.3626,0.3626,5.665859222412109,18164786.0,45638700,0.6459,19442.4365
1997,Korea,110524.4565,0.3459,0.3459,5.497262001037598,19105634.0,45941537,0.6436000000000001,20105.3651
1998,Korea,106466.076,0.3525,0.3525,5.876018047332764,17995296.0,46230878,0.6403,18118.7458
1999,Korea,110564.842,0.3624,0.3624,5.526482582092285,19916750.0,46500383,0.6409,20006.3682
2000,Korea,115825.8591,0.3734,0.3734,5.356083869934082,21540482.0,46766661,0.6406000000000001,21625.1018
2001,Korea,121955.6817,0.3844,0.3844,5.509200096130371,22413064.0,47043468,0.6488,22136.7321
2002,Korea,131210.1891,0.4007,0.4007,5.584985733032227,24005372.0,47299120,0.6377,23493.3779
2003,Korea,140955.997,0.4074,0.4074,5.952624320983887,24632858.0,47514160,0.6546000000000001,23679.6397
2004,Korea,151853.5936,0.4187,0.4187,6.199962615966797,25810686.0,47697075,0.6365000000000001,24492.6628
2005,Korea,167466.3262,0.4298,0.4298,6.663112640380859,26865626.0,47851644,0.6536000000000001,25133.3484
2006,Korea,187403.5634,0.4602,0.4602,7.119950294494629,28131826.0,48006518,0.5898,26320.9089
2007,Korea,204459.9345,0.4725,0.4725,7.332863807678223,29613388.0,48178118,0.6116,27882.6841
2008,Korea,214941.0905,0.4786,0.4786,7.671832084655762,30274854.0,48356493,0.6302,28016.9169
2009,Korea,219020.8675,0.4723,0.4723,7.938400268554688,30358212.0,48546687,0.6454000000000001,27590.0504
2010,Korea,225918.2648,0.4884,0.4884,7.742739677429199,32262864.0,48769332,0.6684,29178.0804
2011,Korea,232549.5796,0.4826,0.4826,7.758477687835693,33195724.0,49127643,0.6273000000000001,29973.6078
2012,Korea,237625.0981,0.4761,0.4761,7.852385997772217,33815004.0,49599579,0.6763,30261.5134
2013,Korea,241142.5305,0.4645,0.4645,7.833192825317383,34726704.0,50071164,0.6618,30784.7074
2014,Korea,246573.8522,0.4681,0.4681,7.893908023834229,35614404.0,50539056,0.6624,31235.9658
2015,Korea,249709.0895,0.4742,0.4742,7.846078872680664,36422312.0,50983912,0.6641,31825.9718
2016,Korea,255325.8474,0.4842,0.4842,7.89874792098999,37326804.0,51297839,0.6652,32324.852
2017,Korea,262417.381,0.4958,0.4958,7.970860004425049,38356036.0,51486270,0.6673,32922.0908
2018,Korea,274616.4306,0.5027,0.5027,8.193404197692871,39353028.0,51640894,0.6691,33516.7695
2019,Korea,292457.6586,0.4682,0.4682,8.460068702697754,40137444.0,51767846,0.6632,34569.1831
2020,Korea,308012.7651,0.4671,0.4671,9.162323951721191,39783028.0,51858482,0.6608,33617.3205
2021,Korea,328114.1391,0.4445,0.4445,9.3519868850708,41503652.0,51848397,0.6622,35084.964
2022,Korea,350329.8801,0.4445,0.4445,9.67804718017578,42642276.0,51782512,0.661,36198.4069
2023,Korea,357959.2952,0.4445,0.4445,9.810007095336914,43248660.0,51748739,0.6595000000000001,36489.1986
