# Net National Wealth to Net National Income Ratio
Percentile;Year;"USA";"France";"Germany";"China";"United Kingdom";"Japan";"Brazil";"Russian Federation";"South Africa";"India";"Indonesia";"Egypt";"Nigeria"
pall;1995;3.745803594589233;3.538203477859497;4.253629207611084;4.6461421;3.634432315826416;7.130791187286377;3.37947154045105;3.460877895355225;3.7087082862854;4.825907367701507;5.225176811218262;1.578763604164124;4.973476409912109
pall;1996;3.887434720993042;3.640932083129883;3.964091777801514;4.7944493;3.563768148422241;6.9774489402771;3.372252225875854;3.545475721359253;3.69672417640686;4.721800958124455;5.285871028900146;1.855831503868103;5.055946350097656
pall;1997;4.101242065429688;3.593154907226563;4.072471141815186;5.1906912;3.657878875732422;6.889863967895508;3.342926502227783;3.659041166305542;3.542378425598145;4.611513204824229;5.259912490844727;1.95715594291687;5.023176670074463
pall;1998;4.376045703887939;3.585405588150024;4.134034156799316;5.550454;3.86662769317627;7.030346870422363;3.326940298080444;3.764887809753418;3.513190269470215;4.678474745422018;4.624942779541016;2.1324143409729;4.985322952270508
pall;1999;4.660504817962646;3.777923583984375;4.274943828582764;5.8293066;4.177630424499512;7.190464973449707;3.354067087173462;3.358085632324219;3.659371376037598;4.643296311907764;4.533478736877441;2.29827356338501;4.665543556213379
pall;2000;4.681720733642578;3.966363906860352;4.419451236724854;6.1206998;4.296421051025391;7.099801063537598;3.342320203781128;3.02934193611145;3.740221500396729;4.49177431187293;4.312750816345215;2.415357112884521;4.560629367828369
pall;2001;4.652834892272949;4.008983612060547;4.356775760650635;6.034199;4.33857536315918;6.930119514465332;3.382718801498413;3.435487747192383;3.682470083236694;4.597274487338401;4.584075927734375;2.472696781158447;4.473201751708984
pall;2002;4.524762630462646;4.099872589111328;4.308526992797852;5.9563532;4.341322898864746;6.792012214660645;3.132491827011108;3.985144853591919;3.48558521270752;4.649978364659925;4.726064205169678;2.424711465835571;4.171235084533691
pall;2003;4.554634571075439;4.362949848175049;4.225759506225586;5.9779138;4.477420330047607;6.654286861419678;3.207845449447632;4.179957389831543;3.388974666595459;4.846974160393198;4.871299266815186;2.335732698440552;4.00440788269043
pall;2004;4.815989971160889;4.7305588722229;4.120582103729248;6.0138242;4.669389724731445;6.485994815826416;3.245588302612305;4.073655605316162;3.389183044433594;4.837112325517374;4.782788753509521;2.336841344833374;3.968755483627319
pall;2005;5.052370071411133;5.221988201141357;4.168468952178955;6.1669074;4.799798011779785;6.452707290649414;3.192083835601807;4.128988265991211;3.494777202606201;4.888220621236203;5.147944927215576;2.350245237350464;4.065821647644043
pall;2006;5.215441226959229;5.662724494934082;4.087759971618652;6.104401;5.043153762817383;6.558021068572998;3.169068813323975;4.90241527557373;3.637616157531738;4.898463361258014;5.275045871734619;2.52631139755249;4.150038719177246
pall;2007;5.32949686050415;5.88416576385498;4.113763809204102;6.4455044;5.072147846221924;6.564287662506104;3.154135704040527;5.46217679977417;3.697896003723145;4.932392720894391;5.243711948394775;2.638350486755371;4.194376945495605
pall;2008;4.772536277770996;5.747527599334717;4.195693969726563;6.3527994;4.73175048828125;6.546709060668945;3.124664068222046;5.142104625701904;3.628141641616821;4.938457387958085;5.410621643066406;2.857214450836182;4.092905521392822
pall;2009;4.311079025268555;5.726176738739014;4.434337615966797;6.3191053;4.688064575195313;6.942652225494385;3.266541004180908;5.574643135070801;3.582426071166992;5.289721681486064;5.695085048675537;3.019826412200928;3.949761867523193
pall;2010;4.183917045593262;5.740925312042236;4.344616889953613;6.7921769;4.57834529876709;6.599825382232666;3.325490474700928;5.147968292236328;3.519612073898315;5.330787009159253;5.626125335693359;3.018439292907715;3.804598569869995
pall;2011;4.081229209899902;5.848002910614014;4.240116119384766;6.7154447;4.65223217010498;6.668117046356201;3.591700553894043;4.317905426025391;3.477968692779541;5.308132953328887;5.681362628936768;3.150166511535645;3.630538940429688
